VIXC.SERIESP;O1;O2;O3;O6;OI;OM;ON;OS;OU;OV;OY;VI;VM;VX
2013-06-07;0.7889;0.6777;0.6126;0.5417;2583092.0;0.75;0.4804;15.0;15.14;0.7264;0.4191;0.7362;249850.0;0.783
2013-06-10;0.7558;0.6731;0.6203;0.5386;2675759.0;0.7;0.4623;15.0;15.44;0.6958;0.3859;0.7267;208736.0;0.668
2013-06-11;0.9355;0.7758;0.6924;0.5663;2671135.0;1.6;0.4456;17.0;17.07;0.8754;0.3249;0.8772;196304.0;0.75
2013-06-12;1.0415;0.8358;0.7431;0.5821;2636556.0;2.5;0.4216;19.0;18.59;0.9825;0.2612;0.9744;259883.0;0.82
2013-06-13;0.8735;0.737;0.666;0.5407;2703794.0;0.95;0.4168;16.0;16.41;0.8186;0.293;0.8464;290757.0;0.787
2013-06-14;0.8778;0.7622;0.6915;0.5652;2818873.0;1.2;0.4423;17.0;17.15;0.8455;0.3194;0.8575;354484.0;0.725
2013-06-17;0.8148;0.727;0.6662;0.5462;2917183.0;1.25;0.4277;17.0;16.8;0.821;0.3093;0.8148;357204.0;0.793
2013-06-18;0.837;0.7196;0.6579;0.544;2786334.0;1.38;0.4312;17.0;16.61;0.8734;0.3183;0.8409;262337.0;0.798
2013-06-19;0.8087;0.7055;0.6592;0.5554;1827978.0;1.3;0.4519;17.0;16.64;0.8252;0.3483;0.8156;310286.0;0.772
2013-06-20;1.0855;0.8444;0.7623;0.6301;1901853.0;2.5;0.6063;20.0;20.49;1.0786;0.5824;1.1096;297690.0;0.89
2013-06-21;0.9507;0.8343;0.7316;0.5823;1952372.0;1.95;0.467;19.0;18.9;0.9683;0.3516;0.9662;196333.0;0.871
2013-06-24;1.0452;0.8609;0.7574;0.6186;2031667.0;2.1;0.5292;20.0;20.11;1.0856;0.4398;1.0894;141010.0;0.95
2013-06-25;0.9338;0.7948;0.7121;0.5642;2103011.0;1.05;0.4465;18.0;18.47;0.923;0.3287;0.9725;197564.0;0.905
2013-06-26;0.8314;0.7394;0.6705;0.5384;2158232.0;0.7;0.422;17.0;17.21;0.8527;0.3056;0.8599;106638.0;0.839
2013-06-27;0.7992;0.6939;0.6473;0.5051;2193110.0;0.85;0.3697;17.0;16.86;0.8451;0.2344;0.8384;169395.0;0.818
2013-06-28;0.791;0.6986;0.6467;0.518;2210222.0;0.85;0.3723;17.0;16.86;0.8336;0.2266;0.8276;163334.0;0.843
2013-07-01;0.7978;0.6916;0.6469;0.5036;2254622.0;0.8;0.3648;16.0;16.37;0.6927;0.226;0.7033;133500.0;0.726
2013-07-02;0.7734;0.6608;0.6254;0.5271;2299982.0;0.7;0.4425;16.0;16.44;0.6529;0.3579;0.6685;129897.0;0.699
2013-07-03;0.7514;0.6664;0.6114;0.5058;2299982.0;0.76;0.4084;16.0;16.2;0.6766;0.311;0.6883;110247.0;0.675
2013-07-04;0.7514;0.6664;0.6114;0.5058;2299982.0;0.76;0.4084;16.0;16.2;0.6766;0.311;0.6883;;0.675
2013-07-05;0.6249;0.5987;0.5675;0.4572;2351250.0;0.5;0.3548;15.0;14.89;0.6094;0.2525;0.603;159677.0;0.706
2013-07-08;0.6355;0.5663;0.5344;0.4583;2415809.0;0.6;0.3814;15.0;14.78;0.5946;0.3044;0.5903;391067.0;0.695
2013-07-09;0.6251;0.5546;0.5217;0.4563;2510679.0;0.3;0.3903;14.0;14.35;0.5706;0.3243;0.586;347191.0;0.612
2013-07-10;0.5951;0.5374;0.5033;0.437;2572145.0;0.3;0.3737;14.0;14.21;0.5416;0.3104;0.56;197361.0;0.602
2013-07-11;0.5611;0.5134;0.4942;0.4662;2592052.0;0.35;0.4374;14.0;14.01;0.5448;0.4085;0.5457;341573.0;0.617
2013-07-12;0.5949;0.5091;0.495;0.4185;2603439.0;0.3;0.3386;14.0;13.84;0.5367;0.2587;0.5268;121142.0;0.659
2013-07-15;0.6189;0.5304;0.4948;0.4447;2655800.0;0.4;0.3969;14.0;13.79;0.5651;0.3491;0.546;299173.0;0.612
2013-07-16;0.7178;0.5536;0.5173;0.4628;2528887.0;0.35;0.4088;14.0;14.42;0.6025;0.3549;0.6267;257252.0;0.64
2013-07-17;0.5667;0.509;0.4986;0.4137;1616101.0;0.41;0.328;14.0;13.78;0.5649;0.2423;0.5571;247413.0;0.645
2013-07-18;0.5629;0.5213;0.4959;0.4461;1719833.0;0.45;0.4568;14.0;13.77;0.5757;0.4674;0.5574;209266.0;0.649
2013-07-19;0.4919;0.4732;0.4524;0.4172;1732186.0;0.2;0.3774;13.0;12.54;0.5033;0.3376;0.49;122005.0;0.643
2013-07-22;0.4607;0.4723;0.4845;0.4094;1770254.0;0.03;0.4265;12.0;12.29;0.427;0.4435;0.4607;67334.0;0.65
2013-07-23;0.5431;0.4862;0.4569;0.4087;1832664.0;0.25;0.3463;13.0;12.66;0.543;0.284;0.545;131320.0;0.681
2013-07-24;0.5884;0.5077;0.4805;0.4104;1838493.0;0.25;0.3324;13.0;13.18;0.5766;0.2545;0.5943;80072.0;0.681
2013-07-25;0.5577;0.519;0.4693;0.4127;1922685.0;0.28;0.3102;13.0;12.97;0.5616;0.2077;0.5612;155417.0;0.721
2013-07-26;0.5501;0.5011;0.4921;0.4082;1975011.0;0.3;0.3532;13.0;12.72;0.5818;0.2982;0.5583;98928.0;0.688
2013-07-29;0.6029;0.5553;0.5122;0.422;1965328.0;0.2;0.347;13.0;13.39;0.556;0.2719;0.6145;43051.0;0.732
2013-07-30;0.5874;0.5383;0.5019;0.4334;1997273.0;0.27;0.3992;13.0;13.39;0.5693;0.365;0.604;69166.0;0.63
2013-07-31;0.6046;0.5404;0.495;0.4184;2064513.0;0.35;0.3588;13.0;13.45;0.5621;0.2992;0.6268;211656.0;0.683
2013-08-01;0.5333;0.527;0.4937;0.4265;2124399.0;0.35;0.387;13.0;12.94;0.5388;0.3475;0.5335;147873.0;0.581
2013-08-02;0.4297;0.438;0.4201;0.395;2243037.0;0.1;0.3856;12.0;11.98;0.4418;0.3762;0.442;202096.0;0.562
2013-08-05;0.4779;0.4555;0.4355;0.3774;2281178.0;0.1;0.3383;12.0;11.84;0.4349;0.2993;0.4446;173336.0;0.607
2013-08-06;0.57;0.5117;0.493;0.4058;2333027.0;0.35;0.3172;13.0;12.72;0.5421;0.2287;0.5139;229155.0;0.701
2013-08-07;0.5786;0.5227;0.4904;0.3977;2344415.0;0.3;0.307;13.0;12.98;0.5402;0.2164;0.5396;187991.0;0.686
2013-08-08;0.5495;0.5187;0.4941;0.406;2437606.0;0.33;0.325;13.0;12.73;0.5411;0.244;0.508;153169.0;0.637
2013-08-09;0.6295;0.5675;0.5261;0.4422;2456319.0;0.28;0.3636;13.0;13.41;0.558;0.2851;0.6006;58409.0;0.637
2013-08-12;0.5667;0.525;0.498;0.4184;2504448.0;0.28;0.3384;13.0;12.81;0.5535;0.2584;0.5506;90680.0;0.741
2013-08-13;0.503;0.4981;0.4743;0.391;2548273.0;0.07;0.3074;12.0;12.31;0.4897;0.2239;0.5002;186298.0;0.702
2013-08-14;0.5605;0.5396;0.5225;0.4017;2537602.0;0.22;0.2743;13.0;13.04;0.5441;0.147;0.548;122040.0;0.858
2013-08-15;0.7503;0.6832;0.6065;0.4643;2579067.0;1.05;0.3298;15.0;14.73;0.7532;0.1953;0.7356;284110.0;0.645
2013-08-16;0.7218;0.6491;0.602;0.4645;2598264.0;0.55;0.327;14.0;14.37;0.6741;0.1896;0.7065;160662.0;0.712
2013-08-19;0.7825;0.69;0.6432;0.4852;2603619.0;0.92;0.3266;15.0;15.1;0.7694;0.1679;0.7825;285181.0;0.753
2013-08-20;0.7943;0.7029;0.6189;0.4796;1602682.0;1.07;0.3428;15.0;14.91;0.8044;0.2061;0.7974;70270.0;0.759
2013-08-21;0.8776;0.745;0.6637;0.5222;1695249.0;1.52;0.3818;16.0;15.94;0.8919;0.2415;0.8869;210299.0;0.769
2013-08-22;0.7362;0.6797;0.6096;0.4864;1728355.0;1.05;0.351;15.0;14.76;0.773;0.2157;0.7416;63939.0;0.698
2013-08-23;0.6066;0.6009;0.5749;0.4777;1742144.0;0.45;0.3872;14.0;13.98;0.6077;0.2966;0.6067;45621.0;0.715
2013-08-26;0.7491;0.6681;0.6117;0.5021;1817167.0;0.8;0.3811;15.0;14.99;0.7714;0.2601;0.77;144127.0;0.701
2013-08-27;0.9514;0.8045;0.7149;0.5602;1844996.0;1.6;0.4104;17.0;16.77;1.0225;0.2605;0.9973;278196.0;0.803
2013-08-28;0.8983;0.7749;0.6891;0.5521;1869407.0;0.85;0.3958;16.0;16.49;0.9021;0.2395;0.9392;161242.0;0.875
2013-08-29;0.9137;0.7871;0.7029;0.5622;1909635.0;1.39;0.427;17.0;16.81;0.9808;0.2918;0.9631;134587.0;0.87
2013-08-30;0.8875;0.7875;0.701;0.569;1909635.0;1.2;0.4397;17.0;17.01;0.9232;0.3103;0.9239;112984.0;0.85
2013-09-02;0.8875;0.7875;0.701;0.569;1909635.0;1.2;0.4397;17.0;17.01;0.9232;0.3103;0.9239;;0.85
2013-09-03;0.8944;0.7755;0.6894;0.545;1990114.0;1.7;0.4022;17.0;16.61;0.8532;0.2593;0.8377;139513.0;0.823
2013-09-04;0.799;0.7169;0.65;0.5509;2001931.0;1.08;0.4568;16.0;15.88;0.7764;0.3627;0.7687;126208.0;0.723
2013-09-05;0.7784;0.7141;0.6546;0.5476;2069552.0;1.11;0.443;16.0;15.77;0.7775;0.3384;0.7627;92423.0;0.773
2013-09-06;0.7913;0.7079;0.6571;0.5456;2054323.0;1.05;0.4256;16.0;15.85;0.7739;0.3057;0.762;140244.0;0.748
2013-09-09;0.7541;0.6752;0.6275;0.5346;2113220.0;1.2;0.4424;16.0;15.63;0.7596;0.3501;0.7289;112084.0;0.769
2013-09-10;0.6642;0.6185;0.5706;0.519;2144764.0;0.8;0.4753;15.0;14.53;0.7063;0.4316;0.6664;143281.0;0.755
2013-09-11;0.5867;0.5658;0.5431;0.468;2136457.0;0.45;0.3916;14.0;13.82;0.5954;0.3152;0.5889;241652.0;0.706
2013-09-12;0.6181;0.5948;0.5639;0.482;2167107.0;0.4;0.4012;14.0;14.29;0.5954;0.3204;0.6201;119137.0;0.697
2013-09-13;0.6243;0.5946;0.5615;0.4931;2175010.0;0.4;0.4271;14.0;14.16;0.6048;0.361;0.6222;121995.0;0.783
2013-09-16;0.6545;0.6067;0.5761;0.4847;2182793.0;0.45;0.393;14.0;14.38;0.6274;0.3013;0.6545;131990.0;0.737
2013-09-17;0.654;0.6354;0.5779;0.4838;1147088.0;0.96;0.3918;15.0;14.53;0.6923;0.2998;0.6546;166938.0;0.694
2013-09-18;0.5708;0.5541;0.4828;0.4641;1343293.0;0.65;0.4478;14.0;13.59;0.615;0.4315;0.5719;331478.0;0.682
2013-09-19;0.5;0.52;0.4612;0.4258;1386694.0;0.15;0.3452;13.0;13.16;0.4772;0.2646;0.498;128374.0;0.641
2013-09-20;0.5818;0.5258;0.4599;0.4362;1544600.0;0.2;0.3913;13.0;13.12;0.5822;0.3465;0.5893;223170.0;0.633
2013-09-23;0.6556;0.5892;0.5281;0.4867;1595736.0;0.4;0.4526;14.0;14.31;0.6369;0.4184;0.671;123713.0;0.739
2013-09-24;0.5892;0.5644;0.5138;0.4692;1679412.0;0.4;0.4616;14.0;14.08;0.5868;0.454;0.5951;167486.0;0.61
2013-09-25;0.5549;0.5329;0.4973;0.4698;1733973.0;0.35;0.4618;14.0;14.01;0.5597;0.4538;0.5607;115050.0;0.641
2013-09-26;0.5549;0.5155;0.4781;0.46;1768578.0;0.41;0.4604;14.0;14.06;0.562;0.4607;0.5678;65174.0;0.649
2013-09-27;0.6961;0.6133;0.5612;0.4865;1823093.0;0.7;0.4312;15.0;15.46;0.6726;0.376;0.7289;170476.0;0.624
2013-09-30;0.8689;0.7096;0.6261;0.5229;1905970.0;1.8;0.4723;17.0;16.6;0.9801;0.4216;0.9582;261155.0;0.787
2013-10-01;0.7175;0.6324;0.5804;0.4921;1930239.0;1.5;0.4286;16.0;15.54;0.6868;0.365;0.6494;160200.0;0.618
2013-10-02;0.9117;0.7317;0.6389;0.5228;1994332.0;2.01;0.4356;17.0;16.6;0.7958;0.3485;0.7725;221913.0;0.748
2013-10-03;1.0311;0.8147;0.7039;0.5301;2155389.0;2.55;0.3751;18.0;17.67;0.8881;0.2202;0.8702;533978.0;0.747
2013-10-04;0.9249;0.7334;0.6373;0.5243;2249925.0;1.95;0.4416;17.0;16.74;0.8061;0.359;0.7851;323297.0;0.713
2013-10-07;1.2117;0.9009;0.7593;0.563;2313316.0;2.9;0.3959;19.0;19.41;0.9938;0.2287;1.0041;203215.0;0.8
2013-10-08;1.2532;0.9692;0.8276;0.6112;2517053.0;3.4;0.4029;20.0;20.34;1.0982;0.1945;1.1051;639100.0;0.837
2013-10-09;1.1632;0.939;0.8127;0.585;2798907.0;3.4;0.3834;20.0;19.6;1.0362;0.1818;1.0228;616502.0;0.86
2013-10-10;0.9065;0.7584;0.6637;0.5201;2823681.0;1.35;0.4011;16.0;16.48;0.7988;0.2822;0.8212;445421.0;0.78
2013-10-11;0.7895;0.6879;0.6019;0.4848;2831658.0;1.45;0.3913;16.0;15.72;0.7735;0.2977;0.7459;202667.0;0.694
2013-10-14;0.8711;0.6958;0.625;0.5085;2875080.0;1.3;0.4005;16.0;16.07;0.7792;0.2926;0.7848;329304.0;0.806
2013-10-15;1.0093;0.8361;0.7265;0.5528;1916289.0;3.25;0.393;19.0;18.66;1.0148;0.2333;0.9746;142801.0;0.734
2013-10-16;0.6997;0.6074;0.5542;0.4913;2131347.0;1.05;0.4365;15.0;14.71;0.7004;0.3817;0.6843;489178.0;0.703
2013-10-17;0.5148;0.4652;0.4554;0.4286;2192007.0;0.23;0.3903;13.0;13.48;0.4649;0.3521;0.5081;325736.0;0.631
2013-10-18;0.5034;0.4414;0.4327;0.4133;2333215.0;0.3;0.3532;13.0;13.04;0.4951;0.293;0.4972;318354.0;0.557
2013-10-21;0.503;0.4568;0.467;0.4292;2381116.0;0.21;0.389;13.0;13.16;0.4862;0.3489;0.503;137851.0;0.602
2013-10-22;0.5091;0.4715;0.4636;0.4311;2384638.0;0.2;0.3984;13.0;13.33;0.4849;0.3656;0.5104;126245.0;0.609
2013-10-23;0.5019;0.4762;0.4707;0.4348;2393942.0;0.15;0.3988;13.0;13.42;0.4592;0.3627;0.5038;112216.0;0.643
2013-10-24;0.4718;0.4717;0.4556;0.4245;2431739.0;0.17;0.3934;13.0;13.2;0.4478;0.3622;0.4715;84960.0;0.627
2013-10-25;0.4561;0.4621;0.4552;0.4131;2447108.0;0.15;0.3731;13.0;13.09;0.4447;0.333;0.4548;87497.0;0.596
2013-10-28;0.5314;0.4776;0.4536;0.4374;2468788.0;0.2;0.4125;13.0;13.31;0.5365;0.3876;0.5466;26353.0;0.637
2013-10-29;0.5112;0.4636;0.4536;0.4255;2493151.0;0.15;0.3989;13.0;13.41;0.4924;0.3723;0.5289;156820.0;0.754
2013-10-30;0.534;0.4727;0.4686;0.4633;2530084.0;0.55;0.4561;14.0;13.65;0.5939;0.4489;0.5621;136022.0;0.645
2013-10-31;0.5175;0.4854;0.457;0.4503;2552671.0;0.5;0.4249;14.0;13.75;0.5543;0.3995;0.5258;116161.0;0.595
2013-11-01;0.4713;0.4706;0.4782;0.4285;2565368.0;0.12;0.3896;13.0;13.28;0.4318;0.3507;0.4614;28959.0;0.555
2013-11-04;0.4632;0.4549;0.4527;0.4209;2611523.0;0.2;0.3835;13.0;12.93;0.4581;0.3461;0.456;126349.0;0.586
2013-11-05;0.4901;0.4715;0.4591;0.4359;2635442.0;0.17;0.4154;13.0;13.27;0.454;0.3949;0.4788;129351.0;0.607
2013-11-06;0.481;0.4562;0.4451;0.4206;2698409.0;0.23;0.3836;13.0;12.67;0.4745;0.3466;0.4738;155217.0;0.598
2013-11-07;0.5938;0.5229;0.483;0.4559;2730157.0;0.55;0.4263;14.0;13.91;0.5735;0.3968;0.5679;125826.0;0.598
2013-11-08;0.4692;0.4628;0.4524;0.4206;2730280.0;0.23;0.3904;13.0;12.9;0.4724;0.3601;0.4676;74048.0;0.598
2013-11-11;0.4636;0.4584;0.4684;0.4061;2760883.0;0.2;0.3379;13.0;12.53;0.4531;0.2697;0.4334;124822.0;0.507
2013-11-12;0.4927;0.4667;0.4517;0.432;2813397.0;0.22;0.4157;13.0;12.82;0.4832;0.3994;0.4758;101353.0;0.588
2013-11-13;0.4835;0.4748;0.479;0.4325;2848653.0;0.25;0.3831;13.0;12.52;0.4935;0.3337;0.4546;114591.0;0.596
2013-11-14;0.4702;0.4573;0.463;0.4117;2976037.0;0.05;0.3548;12.0;12.37;0.434;0.298;0.4498;340004.0;0.593
2013-11-15;0.4778;0.4415;0.4722;0.4221;3018798.0;0.07;0.358;12.0;12.19;0.4468;0.294;0.4569;168871.0;0.528
2013-11-18;0.5221;0.4921;0.4844;0.4496;3063669.0;0.3;0.414;13.0;13.1;0.5119;0.3783;0.5221;239705.0;0.589
2013-11-19;0.533;0.5128;0.4986;0.4669;1979200.0;0.23;0.4355;13.0;13.39;0.4967;0.4041;0.5336;78287.0;0.639
2013-11-20;0.4898;0.474;0.482;0.4644;2089619.0;0.25;0.4462;13.0;13.4;0.4578;0.4279;0.4908;198028.0;0.619
2013-11-21;0.4357;0.4503;0.4513;0.4513;2292794.0;0.35;0.5516;13.0;12.66;0.4527;0.652;0.4343;327246.0;0.494
2013-11-22;0.4441;0.4439;0.4501;0.4135;2585833.0;0.1;0.4024;12.0;12.26;0.4353;0.3913;0.4441;380983.0;0.56
2013-11-25;0.462;0.4504;0.4597;0.41;2609429.0;0.35;0.3732;13.0;12.79;0.4765;0.3364;0.4652;93395.0;0.537
2013-11-26;0.4569;0.4515;0.468;0.4209;2617669.0;0.3;0.3902;13.0;12.81;0.4704;0.3596;0.4592;43780.0;0.542
2013-11-27;0.4851;0.4764;0.457;0.4341;2648229.0;0.28;0.4147;13.0;12.98;0.4881;0.3952;0.4871;76928.0;0.516
2013-11-28;0.4851;0.4764;0.457;0.4341;2648229.0;0.28;0.4147;13.0;12.98;0.4881;0.3952;0.4871;;0.516
2013-11-29;0.5535;0.5238;0.5095;0.4528;2661346.0;0.78;0.4036;14.0;13.7;0.6017;0.3544;0.5664;36171.0;0.511
2013-12-02;0.6144;0.5587;0.5458;0.4712;2670981.0;0.67;0.4012;14.0;14.23;0.5453;0.3313;0.5592;102545.0;0.528
2013-12-03;0.6634;0.5909;0.5572;0.4743;2655795.0;1.19;0.3913;15.0;14.55;0.6403;0.3082;0.6036;170066.0;0.605
2013-12-04;0.6637;0.6129;0.5655;0.4886;2674720.0;1.25;0.421;15.0;14.7;0.6557;0.3535;0.6318;127705.0;0.619
2013-12-05;0.7423;0.6425;0.5989;0.507;2708335.0;1.2;0.4151;15.0;15.08;0.6571;0.3232;0.6645;112128.0;0.677
2013-12-06;0.6038;0.5609;0.5288;0.4532;2724495.0;0.77;0.3864;14.0;13.79;0.5872;0.3196;0.5696;110738.0;0.571
2013-12-09;0.5286;0.5208;0.4983;0.4378;2739376.0;0.27;0.3854;13.0;13.49;0.4716;0.333;0.5153;169796.0;0.545
2013-12-10;0.5713;0.5419;0.5237;0.4504;2759346.0;0.67;0.3799;14.0;13.91;0.5421;0.3095;0.5361;88044.0;0.538
2013-12-11;0.7729;0.6595;0.6029;0.5071;2706549.0;1.15;0.4166;15.0;15.42;0.6673;0.326;0.6978;288175.0;0.623
2013-12-12;0.8101;0.6929;0.624;0.5031;2732477.0;1.95;0.3861;16.0;15.54;0.809;0.2691;0.752;149894.0;0.704
2013-12-13;0.79;0.6844;0.6225;0.5018;2762206.0;1.9;0.3806;16.0;15.76;0.7943;0.2595;0.77;158875.0;0.705
2013-12-16;0.8259;0.7228;0.6501;0.5061;2748867.0;1.67;0.3638;16.0;16.03;0.7725;0.2216;0.7745;156309.0;0.727
2013-12-17;0.8338;0.693;0.6391;0.5225;1524999.0;1.8;0.4059;16.0;16.21;0.7962;0.2893;0.8056;62021.0;0.652
2013-12-18;0.5824;0.5404;0.5255;0.469;1590069.0;0.8;0.4125;14.0;13.8;0.5931;0.356;0.5754;208870.0;0.647
2013-12-19;0.5782;0.5465;0.5234;0.452;1710321.0;0.75;0.3542;14.0;14.15;0.5601;0.2563;0.574;230532.0;0.523
2013-12-20;0.4875;0.4987;0.4955;0.435;1739830.0;0.65;0.3842;14.0;13.79;0.509;0.3334;0.4886;122165.0;0.548
2013-12-23;0.3826;0.455;0.456;0.4007;1744842.0;0.23;0.3394;13.0;13.04;0.378;0.2781;0.3826;87891.0;0.496
2013-12-24;0.319;0.4007;0.4197;0.3683;1789169.0;0.03;0.3073;12.0;12.48;0.2718;0.2464;0.3161;68926.0;0.448
2013-12-25;0.319;0.4007;0.4197;0.3683;1789169.0;0.03;0.3073;12.0;12.48;0.2718;0.2464;0.3161;;0.448
2013-12-26;0.3824;0.3905;0.4056;0.3719;1810860.0;0.08;0.3327;12.0;12.33;0.3657;0.2934;0.3819;124794.0;0.551
2013-12-27;0.4128;0.419;0.4302;0.3808;1859970.0;0.05;0.3328;12.0;12.46;0.3714;0.2848;0.4125;56547.0;0.598
2013-12-30;0.5291;0.4946;0.4923;0.428;1909079.0;0.85;0.3615;14.0;13.56;0.5808;0.2951;0.5415;112183.0;0.59
2013-12-31;0.574;0.5243;0.5145;0.4364;1968579.0;0.87;0.352;14.0;13.72;0.6243;0.2675;0.5932;83394.0;0.584
2014-01-01;0.574;0.5243;0.5145;0.4364;1968579.0;0.87;0.352;14.0;13.72;0.6243;0.2675;0.5932;;0.584
2014-01-02;0.6368;0.581;0.5561;0.4666;1989366.0;0.73;0.3764;14.0;14.23;0.5678;0.2861;0.5895;75987.0;0.654
2014-01-03;0.5593;0.5315;0.5075;0.4441;2002888.0;0.75;0.3814;14.0;13.76;0.5593;0.3187;0.5426;65354.0;0.602
2014-01-06;0.5105;0.4917;0.4818;0.4156;2040566.0;0.72;0.345;14.0;13.55;0.5349;0.2745;0.4966;118157.0;0.557
2014-01-07;0.4819;0.4374;0.4388;0.3659;2101537.0;0.3;0.283;13.0;12.92;0.4483;0.2;0.4419;130813.0;0.562
2014-01-08;0.4415;0.4084;0.4238;0.3727;2126070.0;0.27;0.3069;13.0;12.87;0.4326;0.241;0.4248;108599.0;0.511
2014-01-09;0.4624;0.4221;0.4212;0.3648;2316218.0;0.25;0.3031;13.0;12.89;0.4382;0.2414;0.4282;277950.0;0.457
2014-01-10;0.4511;0.3996;0.3946;0.3595;2344406.0;0.07;0.3226;12.0;12.14;0.398;0.2857;0.4071;131269.0;0.512
2014-01-13;0.574;0.4962;0.4382;0.4055;2441249.0;0.3;0.378;13.0;13.28;0.4991;0.3504;0.5241;241979.0;0.564
2014-01-14;0.4319;0.4226;0.391;0.3612;2507114.0;0.05;0.3333;12.0;12.28;0.3638;0.3055;0.3988;203085.0;0.594
2014-01-15;0.4674;0.4218;0.4167;0.3563;2507998.0;0.08;0.2954;12.0;12.28;0.4221;0.2344;0.4394;88688.0;0.588
2014-01-16;0.5222;0.4321;0.4349;0.3468;2523436.0;0.35;0.2586;13.0;12.53;0.5174;0.1704;0.4843;86691.0;0.563
2014-01-17;0.5049;0.4372;0.4309;0.403;2544450.0;0.08;0.399;12.0;12.44;0.4478;0.3949;0.4782;228637.0;0.657
2014-01-20;0.5049;0.4372;0.4309;0.403;2544450.0;0.08;0.399;12.0;12.44;0.4478;0.3949;0.4782;;0.657
2014-01-21;0.5101;0.4554;0.4448;0.3913;1782428.0;0.35;0.3409;13.0;12.87;0.5205;0.2906;0.5122;107313.0;0.681
2014-01-22;0.4816;0.4378;0.4298;0.3774;1920822.0;0.38;0.3121;13.0;12.84;0.4989;0.2469;0.485;267343.0;0.605
2014-01-23;0.6377;0.5448;0.4925;0.4116;2013292.0;0.92;0.3155;14.0;13.77;0.675;0.2194;0.6477;153474.0;0.72
2014-01-24;1.0825;0.8868;0.7547;0.5612;2224577.0;3.02;0.3975;18.0;18.14;1.0891;0.2339;1.1106;494579.0;0.801
2014-01-27;1.0049;0.8027;0.6964;0.5398;2372116.0;2.2;0.4009;17.0;17.42;1.027;0.262;1.0607;360603.0;0.755
2014-01-28;0.8631;0.7064;0.6415;0.4936;2479730.0;1.87;0.3506;16.0;15.8;0.9411;0.2076;0.9179;257194.0;0.773
2014-01-29;1.0282;0.8086;0.7334;0.5409;2547565.0;2.1;0.3639;17.0;17.35;1.1119;0.1869;1.1237;267499.0;0.855
2014-01-30;1.0006;0.7889;0.7169;0.554;2483844.0;1.9;0.3923;17.0;17.29;1.0913;0.2305;1.1031;291634.0;0.787
2014-01-31;1.0963;0.8693;0.7618;0.5454;2648691.0;2.1;0.3326;18.0;18.41;1.1633;0.1199;1.2079;396190.0;1.026
2014-02-03;1.2212;1.0255;0.9098;0.6094;2839032.0;4.3;0.3101;21.0;21.44;1.0885;0.0107;1.1031;532546.0;0.883
2014-02-04;1.0741;0.9352;0.8429;0.5785;2996296.0;2.85;0.3089;19.0;19.11;0.9979;0.0393;1.003;464272.0;0.852
2014-02-05;1.1234;0.9438;0.8386;0.6217;3138148.0;3.4;0.4039;20.0;19.95;1.0599;0.1861;1.0541;383723.0;0.826
2014-02-06;0.9631;0.79;0.7225;0.5454;3202239.0;1.9;0.3651;17.0;17.23;0.8492;0.1849;0.8569;427506.0;0.751
2014-02-07;0.7676;0.6619;0.6263;0.4941;3209674.0;0.95;0.3556;15.0;15.29;0.673;0.2171;0.6945;373894.0;0.74
2014-02-10;0.7107;0.637;0.6039;0.4974;3214296.0;0.85;0.3906;15.0;15.26;0.637;0.2838;0.6573;245561.0;0.622
2014-02-11;0.6359;0.5874;0.5582;0.4682;3257822.0;1.07;0.3774;15.0;14.51;0.6499;0.2866;0.6208;406599.0;0.709
2014-02-12;0.629;0.5613;0.5294;0.4396;3242041.0;0.63;0.349;14.0;14.3;0.599;0.2585;0.6234;233710.0;0.726
2014-02-13;0.6041;0.5544;0.5313;0.4231;3228441.0;0.6;0.3112;14.0;14.14;0.5794;0.1993;0.5939;189208.0;0.667
2014-02-14;0.5641;0.5095;0.4877;0.4104;3291941.0;0.7;0.3318;14.0;13.57;0.5978;0.2533;0.5621;314069.0;0.632
2014-02-17;0.5641;0.5095;0.4877;0.4104;3291941.0;0.7;0.3318;14.0;13.57;0.5978;0.2533;0.5621;;0.632
2014-02-18;0.552;0.5022;0.4878;0.4061;2318948.0;0.68;0.3236;14.0;13.87;0.5705;0.2411;0.5555;201384.0;0.61
2014-02-19;0.7578;0.6593;0.6044;0.4876;2359683.0;1.0;0.3712;15.0;15.5;0.7236;0.2549;0.7683;156367.0;0.696
2014-02-20;0.6806;0.5921;0.5391;0.4549;2386839.0;1.17;0.4088;15.0;14.79;0.7223;0.3627;0.6934;191158.0;0.679
2014-02-21;0.693;0.5969;0.5482;0.4383;2460535.0;1.1;0.3608;15.0;14.68;0.7511;0.2832;0.7111;80413.0;0.702
2014-02-24;0.6252;0.5598;0.5212;0.4222;2495283.0;0.45;0.3291;14.0;14.23;0.612;0.236;0.6456;114698.0;0.673
2014-02-25;0.5632;0.501;0.4578;0.3862;2537672.0;0.47;0.3028;14.0;13.67;0.6261;0.2194;0.5839;102024.0;0.685
2014-02-26;0.6678;0.5671;0.5197;0.4442;2559001.0;0.4;0.3668;14.0;14.35;0.6707;0.2894;0.7106;92978.0;0.778
2014-02-27;0.6128;0.5399;0.5035;0.4294;2568581.0;0.4;0.3721;14.0;14.04;0.6435;0.3148;0.649;80555.0;0.759
2014-02-28;0.6382;0.543;0.4847;0.4323;2613762.0;0.38;0.3651;14.0;14.0;0.6811;0.2979;0.6811;210478.0;0.752
