NASA100;IDV;MV;NR;PH;PI;PL;PO;RI
2002-10-31;;;;1006.26;989.54;981.24;990.4;
2002-11-01;;;;1020.59;1019.06;974.08;981.2;
2002-11-04;;;;1070.51;1046.99;1039.1;1049.5;
2002-11-05;;;;1050.68;1050.39;1028.22;1033.8;
2002-11-06;;;;1065.86;1065.86;1032.25;1057.6;
2002-11-07;;;;1048.5;1025.79;1019.22;1043.7;
2002-11-08;;;;1039.27;1008.44;1004.04;1026.0;
2002-11-11;;;;1004.41;972.48;972.34;1004.4;
2002-11-12;;;;1020.54;1001.94;982.24;982.5;
2002-11-13;;;;1022.41;1011.93;986.65;994.4;
2002-11-14;;;;1057.9;1057.83;1027.1;1029.4;
2002-11-15;;;;1062.9;1061.28;1036.3;1044.3;
2002-11-18;;;;1075.51;1045.19;1044.79;1073.9;
2002-11-19;;;;1046.07;1025.96;1019.07;1037.3;
2002-11-20;;;;1071.31;1070.53;1028.12;1028.6;
2002-11-21;;;;1119.17;1118.13;1081.4;1082.9;
2002-11-22;;;;1122.51;1116.01;1099.7;1102.64;
2002-11-25;;;;1133.73;1127.06;1108.47;1118.0;
2002-11-26;;;;1119.71;1087.49;1083.86;1116.3;
2002-11-27;;;;1132.8;1125.67;1105.4;1108.0;
2002-11-29;;;;1134.6;1116.1;1115.85;1133.1;
2002-12-02;;;;1155.68;1120.49;1110.24;1144.2;
2002-12-03;;;;1109.46;1088.8;1083.94;1109.46;
2002-12-04;;;;1082.93;1069.49;1055.11;1068.9;
2002-12-05;;;;1085.63;1053.06;1052.08;1085.0;
2002-12-06;;;;1074.01;1065.97;1035.55;1038.7;
2002-12-09;;;;1055.36;1014.85;1014.8;1054.9;
2002-12-10;;;;1043.34;1033.07;1019.7;1022.4;
2002-12-11;;;;1047.74;1036.34;1019.4;1023.9;
2002-12-12;;;;1051.55;1039.95;1029.41;1047.5;
2002-12-13;;;;1027.7;1005.85;1005.85;1027.7;
2002-12-16;;;;1042.84;1042.44;1008.52;1011.9;
2002-12-17;;;;1052.59;1040.02;1033.19;1039.0;
2002-12-18;;;;1029.91;1013.72;1007.92;1029.8;
2002-12-19;;;;1035.52;1006.05;999.8;1012.5;
2002-12-20;;;;1022.74;1013.42;1009.53;1009.7;
2002-12-23;;;;1035.49;1032.3;1010.84;1012.5;
2002-12-24;;;;1034.19;1023.29;1023.06;1026.6;
2002-12-26;;;;1041.49;1016.46;1013.3;1026.4;
2002-12-27;;;;1018.16;997.85;996.1;1012.3;
2002-12-30;;;;1003.31;989.89;980.74;999.4;
2002-12-31;;;;994.22;984.36;977.59;987.8;
2003-01-02;;;;1027.91;1027.86;984.59;995.6;
2003-01-03;;;;1033.37;1031.63;1018.16;1024.5;
2003-01-06;;;;1068.49;1061.48;1034.0;1034.0;
2003-01-07;;;;1082.52;1071.85;1057.16;1063.2;
2003-01-08;;;;1065.69;1042.52;1040.38;1063.5;
2003-01-09;;;;1084.7;1076.05;1056.05;1056.6;
2003-01-10;;;;1096.45;1087.36;1056.31;1059.9;
2003-01-13;;;;1104.32;1083.01;1075.96;1101.24;
2003-01-14;;;;1097.71;1094.86;1080.85;1082.37;
2003-01-15;;;;1099.89;1073.59;1069.96;1096.96;
2003-01-16;;;;1084.36;1061.46;1057.87;1076.18;
2003-01-17;;;;1041.43;1017.59;1017.53;1041.43;
2003-01-21;;;;1028.32;1008.93;1008.93;1022.94;
2003-01-22;;;;1027.08;1006.51;1003.58;1005.57;
2003-01-23;;;;1039.16;1032.67;1011.12;1024.47;
2003-01-24;;;;1027.7;996.18;992.85;1027.7;
2003-01-27;;;;1006.26;986.41;982.02;985.08;
2003-01-28;;;;1006.51;1001.41;983.95;996.88;
2003-01-29;;;;1022.98;1016.56;980.92;994.6;
2003-01-30;;;;1022.21;985.51;985.16;1018.48;
2003-01-31;;;;996.04;983.05;968.34;971.6;
2003-02-03;;;;997.56;987.07;981.37;987.37;
2003-02-04;;;;974.68;971.73;960.01;972.93;
2003-02-05;;;;999.16;968.97;967.59;980.75;
2003-02-06;;;;979.18;970.55;960.81;966.05;
2003-02-07;;;;983.36;957.05;951.67;980.5;
2003-02-10;;;;974.48;969.96;950.81;961.69;
2003-02-11;;;;989.32;971.61;962.44;975.52;
2003-02-12;;;;978.06;956.77;956.57;967.89;
2003-02-13;;;;959.73;951.9;938.52;959.56;
2003-02-14;;;;982.12;982.09;952.7;958.2;
2003-02-18;;;;1015.34;1014.91;989.82;990.21;
2003-02-19;;;;1014.64;1005.88;994.25;1011.69;
2003-02-20;;;;1015.22;1001.47;999.58;1010.5;
2003-02-21;;;;1019.25;1015.92;986.73;1002.14;
2003-02-24;;;;1013.2;994.69;994.23;1009.14;
2003-02-25;;;;1001.72;999.28;969.56;981.52;
2003-02-26;;;;1001.99;974.51;973.93;992.91;
2003-02-27;;;;1000.98;994.8;976.6;982.51;
2003-02-28;;;;1013.34;1009.74;994.79;998.26;
2003-03-03;;;;1023.47;991.07;988.4;1015.87;
2003-03-04;;;;994.35;982.98;982.06;991.6;
2003-03-05;;;;995.19;990.23;978.4;981.67;
2003-03-06;;;;991.69;983.96;976.55;982.04;
2003-03-07;;;;992.11;986.82;964.25;967.93;
2003-03-10;;;;982.87;964.29;962.48;977.95;
2003-03-11;;;;973.86;958.82;956.94;966.74;
2003-03-12;;;;971.39;970.54;946.79;954.66;
2003-03-13;;;;1029.84;1029.79;981.58;990.36;
2003-03-14;;;;1042.56;1030.45;1020.17;1034.43;
2003-03-17;;;;1077.14;1077.01;1018.76;1021.97;
2003-03-18;;;;1082.2;1082.19;1063.22;1075.3;
2003-03-19;;;;1083.11;1074.97;1058.81;1078.19;
2003-03-20;;;;1089.21;1080.24;1052.92;1064.32;
2003-03-21;;;;1099.61;1093.12;1078.64;1096.3;
2003-03-24;;;;1068.46;1047.1;1045.65;1064.65;
2003-03-25;;;;1075.43;1066.57;1047.06;1051.71;
2003-03-26;;;;1074.98;1066.3;1060.05;1065.78;
2003-03-27;;;;1070.67;1061.93;1049.5;1055.7;
2003-03-28;;;;1061.83;1046.72;1044.38;1052.25;
2003-03-31;;;;1032.91;1018.66;1014.96;1028.43;
2003-04-01;;;;1031.51;1022.63;1015.46;1025.02;
2003-04-02;;;;1066.9;1063.46;1047.39;1047.39;
2003-04-03;;;;1078.76;1064.06;1058.01;1070.51;
2003-04-04;;;;1067.51;1050.71;1044.37;1067.51;
2003-04-07;;;;1091.74;1053.28;1053.22;1089.93;
2003-04-08;;;;1056.03;1046.3;1041.47;1051.75;
2003-04-09;;;;1055.89;1023.52;1023.48;1048.92;
2003-04-10;;;;1035.61;1033.14;1018.17;1024.74;
2003-04-11;;;;1051.88;1026.15;1020.56;1046.45;
2003-04-14;;;;1050.51;1048.31;1025.8;1028.0;
2003-04-15;;;;1058.54;1053.08;1039.99;1044.33;
2003-04-16;;;;1078.23;1054.89;1051.52;1070.64;
2003-04-17;;;;1084.81;1083.56;1051.36;1051.36;
2003-04-21;;;;1089.71;1081.04;1070.86;1083.75;
2003-04-22;;;;1103.81;1102.44;1072.13;1073.88;
2003-04-23;;;;1115.67;1112.93;1096.92;1105.45;
2003-04-24;;;;1115.36;1108.12;1097.19;1100.84;
2003-04-25;;;;1101.76;1083.19;1081.34;1100.65;
2003-04-28;;;;1110.5;1107.13;1084.77;1086.58;
2003-04-29;;;;1126.58;1116.79;1103.79;1113.05;
2003-04-30;;;;1116.85;1106.06;1104.39;1111.54;
2003-05-01;;;;1119.67;1113.21;1094.42;1104.38;
2003-05-02;;;;1137.45;1136.51;1109.66;1109.92;
2003-05-05;;;;1152.96;1136.26;1132.99;1139.6;
2003-05-06;;;;1161.0;1152.78;1134.47;1134.56;
2003-05-07;;;;1152.68;1135.85;1131.37;1142.88;
2003-05-08;;;;1132.28;1118.76;1116.67;1120.53;
2003-05-09;;;;1143.97;1143.55;1126.13;1129.29;
2003-05-12;;;;1163.75;1160.42;1133.89;1141.08;
2003-05-13;;;;1165.53;1155.97;1148.51;1152.75;
2003-05-14;;;;1165.2;1148.14;1140.77;1161.47;
2003-05-15;;;;1164.5;1162.93;1149.04;1155.11;
2003-05-16;;;;1162.64;1154.48;1146.29;1158.51;
2003-05-19;;;;1152.59;1112.49;1112.27;1146.74;
2003-05-20;;;;1124.34;1112.85;1103.2;1118.3;
2003-05-21;;;;1115.56;1113.68;1104.11;1110.78;
2003-05-22;;;;1137.68;1131.45;1112.59;1116.21;
2003-05-23;;;;1135.49;1130.05;1125.24;1128.41;
2003-05-27;;;;1174.16;1172.58;1123.25;1123.66;
2003-05-28;;;;1181.93;1173.31;1165.34;1172.99;
2003-05-29;;;;1198.43;1181.82;1172.52;1175.4;
2003-05-30;;;;1201.25;1197.89;1185.09;1188.63;
2003-06-02;;;;1213.76;1185.13;1180.32;1210.77;
2003-06-03;;;;1198.95;1198.57;1180.01;1183.6;
2003-06-04;;;;1228.52;1224.76;1195.96;1199.74;
2003-06-05;;;;1231.79;1231.72;1206.26;1210.64;
2003-06-06;;;;1265.69;1213.11;1210.33;1254.64;
2003-06-09;;;;1214.22;1195.55;1188.04;1206.95;
2003-06-10;;;;1212.99;1212.99;1194.2;1201.26;
2003-06-11;;;;1230.5;1228.24;1199.47;1210.61;
2003-06-12;;;;1235.88;1229.32;1218.02;1233.48;
2003-06-13;;;;1235.42;1203.91;1201.12;1231.75;
2003-06-16;;;;1242.5;1241.58;1206.13;1211.58;
2003-06-17;;;;1247.57;1239.63;1229.73;1247.57;
2003-06-18;;;;1255.39;1247.9;1225.7;1233.83;
2003-06-19;;;;1255.3;1225.89;1222.87;1247.5;
2003-06-20;;;;1235.84;1223.13;1217.19;1235.2;
2003-06-23;;;;1221.65;1200.17;1189.78;1220.19;
2003-06-24;;;;1209.84;1191.7;1188.2;1196.62;
2003-06-25;;;;1212.79;1188.41;1186.53;1193.16;
2003-06-26;;;;1217.21;1214.68;1191.19;1194.87;
2003-06-27;;;;1229.11;1205.25;1199.6;1216.86;
2003-06-30;;;;1218.8;1201.69;1199.83;1212.51;
2003-07-01;;;;1219.23;1217.37;1180.11;1195.3;
2003-07-02;;;;1245.78;1245.75;1223.06;1223.19;
2003-07-03;;;;1250.62;1231.34;1228.4;1233.4;
2003-07-07;;;;1282.31;1281.89;1250.03;1250.03;
2003-07-08;;;;1298.93;1298.37;1272.29;1275.79;
2003-07-09;;;;1307.03;1295.16;1285.42;1294.58;
2003-07-10;;;;1286.02;1268.65;1260.76;1280.44;
2003-07-11;;;;1285.85;1280.57;1271.76;1273.94;
2003-07-14;;;;1316.42;1295.74;1290.48;1301.19;
2003-07-15;;;;1311.1;1294.47;1285.56;1309.69;
2003-07-16;;;;1306.52;1291.99;1277.46;1305.76;
2003-07-17;;;;1279.82;1255.94;1249.59;1274.73;
2003-07-18;;;;1267.69;1259.91;1244.11;1265.0;
2003-07-21;;;;1256.45;1240.78;1232.16;1256.12;
2003-07-22;;;;1265.4;1257.63;1242.17;1252.99;
2003-07-23;;;;1270.44;1268.52;1246.89;1262.59;
2003-07-24;;;;1287.45;1253.76;1252.12;1282.13;
2003-07-25;;;;1278.31;1278.31;1237.75;1252.62;
2003-07-28;;;;1285.86;1280.53;1272.01;1281.5;
2003-07-29;;;;1287.84;1275.17;1257.13;1284.24;
2003-07-30;;;;1277.19;1263.78;1261.68;1276.58;
2003-07-31;;;;1298.81;1276.94;1269.89;1278.29;
2003-08-01;;;;1276.99;1264.34;1260.09;1274.61;
2003-08-04;;;;1277.07;1267.38;1240.67;1263.62;
2003-08-05;;;;1263.83;1229.72;1226.82;1263.79;
2003-08-06;;;;1237.14;1215.13;1211.27;1221.99;
2003-08-07;;;;1225.29;1217.17;1208.74;1214.89;
2003-08-08;;;;1227.42;1207.28;1204.29;1223.66;
2003-08-11;;;;1230.26;1223.14;1208.33;1209.35;
2003-08-12;;;;1241.62;1240.7;1220.12;1227.5;
2003-08-13;;;;1249.14;1240.37;1233.8;1247.56;
2003-08-14;;;;1254.0;1251.9;1235.05;1241.17;
2003-08-15;;;;1257.46;1253.63;1246.32;1250.45;
2003-08-18;;;;1284.88;1284.81;1256.9;1258.18;
2003-08-19;;;;1301.31;1299.69;1281.71;1291.37;
2003-08-20;;;;1307.45;1299.73;1288.75;1289.43;
2003-08-21;;;;1319.88;1314.65;1299.02;1309.57;
2003-08-22;;;;1342.64;1304.54;1304.51;1338.19;
2003-08-25;;;;1307.85;1306.64;1295.82;1302.5;
2003-08-26;;;;1309.83;1309.05;1280.59;1298.23;
2003-08-27;;;;1320.02;1318.93;1303.15;1305.98;
2003-08-28;;;;1332.47;1332.33;1308.98;1323.21;
2003-08-29;;;;1344.74;1341.2;1327.93;1328.49;
2003-09-02;;;;1361.09;1361.09;1333.29;1347.64;
2003-09-03;;;;1375.3;1360.19;1354.72;1370.35;
2003-09-04;;;;1376.06;1373.26;1356.23;1360.22;
2003-09-05;;;;1380.24;1361.9;1355.02;1366.29;
2003-09-08;;;;1387.45;1386.73;1365.09;1366.55;
2003-09-09;;;;1382.11;1370.56;1364.94;1380.13;
2003-09-10;;;;1362.84;1332.28;1332.28;1357.8;
2003-09-11;;;;1358.02;1350.8;1327.92;1339.88;
2003-09-12;;;;1357.63;1357.63;1330.31;1340.78;
2003-09-15;;;;1363.48;1347.77;1345.94;1359.97;
2003-09-16;;;;1383.48;1382.82;1348.75;1348.75;
2003-09-17;;;;1388.18;1376.8;1369.76;1379.37;
2003-09-18;;;;1401.64;1400.13;1368.61;1374.56;
2003-09-19;;;;1406.61;1392.26;1383.24;1406.61;
2003-09-22;;;;1374.9;1366.32;1358.6;1371.18;
2003-09-23;;;;1388.67;1388.15;1364.67;1367.91;
2003-09-24;;;;1388.54;1339.64;1339.61;1388.54;
2003-09-25;;;;1357.99;1325.75;1325.69;1344.63;1325.75
2003-09-26;;;;1333.98;1309.31;1309.2;1323.87;1309.32
2003-09-29;;;;1335.56;1335.51;1306.11;1318.33;1335.51
2003-09-30;;;;1325.41;1303.7;1302.26;1323.95;1303.7
2003-10-01;;;;1336.13;1335.34;1306.33;1312.43;1335.36
2003-10-02;;;;1343.99;1337.1;1325.93;1332.16;1337.12
2003-10-03;;;;1385.79;1375.32;1363.1;1363.1;1375.35
2003-10-06;;;;1384.11;1381.7;1370.45;1378.2;1381.72
2003-10-07;;;;1392.65;1392.56;1368.13;1372.09;1392.59
2003-10-08;;;;1398.99;1382.4;1376.4;1398.46;1382.42
2003-10-09;;;;1418.09;1396.95;1386.63;1404.88;1379.8
2003-10-10;;;;1406.27;1404.87;1393.97;1399.18;1404.89
2003-10-13;;;;1422.28;1414.72;1405.05;1412.37;1414.75
2003-10-14;;;;1421.0;1420.66;1406.39;1411.53;1420.68
2003-10-15;;;;1439.97;1417.59;1409.77;1439.97;1400.93
2003-10-16;;;;1427.61;1426.71;1411.08;1411.23;1427.49
2003-10-17;;;;1426.38;1394.02;1392.08;1423.99;1394.79
2003-10-20;;;;1409.31;1409.31;1388.54;1395.41;1410.09
2003-10-21;;;;1424.8;1422.13;1405.51;1413.01;1422.91
2003-10-22;;;;1404.05;1387.4;1385.15;1403.76;1388.19
2003-10-23;;;;1387.01;1378.11;1369.91;1371.9;1378.9
2003-10-24;;;;1370.67;1370.61;1346.01;1360.55;1371.39
2003-10-27;;;;1384.91;1377.41;1369.38;1378.95;1378.2
2003-10-28;;;;1420.02;1420.02;1382.88;1385.57;1420.84
2003-10-29;;;;1423.69;1419.92;1410.51;1414.18;1420.74
2003-10-30;;;;1437.76;1417.38;1413.57;1437.65;1418.25
2003-10-31;;;;1425.25;1416.39;1411.76;1423.39;1417.26
2003-11-03;;;;1445.72;1443.13;1422.32;1423.13;1444.01
2003-11-04;;;;1442.27;1429.38;1425.26;1434.35;1430.25
2003-11-05;;;;1437.85;1429.56;1414.37;1428.04;1430.49
2003-11-06;;;;1443.06;1440.08;1421.56;1439.22;1441.08
2003-11-07;;;;1453.46;1436.73;1436.13;1450.47;1437.73
2003-11-10;;;;1437.06;1414.62;1412.14;1435.87;1415.59
2003-11-11;;;;1418.46;1409.64;1401.45;1412.5;1410.61
2003-11-12;;;;1443.52;1443.52;1413.84;1414.21;1444.51
2003-11-13;;;;1442.27;1439.87;1429.22;1434.75;1440.88
2003-11-14;;;;1448.06;1407.51;1407.4;1438.99;1408.53
2003-11-17;;;;1402.61;1393.75;1377.9;1399.38;1394.76
2003-11-18;;;;1405.94;1364.7;1364.7;1401.46;1365.69
2003-11-19;;;;1382.94;1378.9;1363.09;1368.47;1379.9
2003-11-20;;;;1394.38;1363.49;1362.09;1365.73;1364.48
2003-11-21;;;;1375.94;1373.32;1357.25;1370.63;1374.32
2003-11-24;;;;1419.31;1419.31;1385.2;1385.2;1420.37
2003-11-25;;;;1424.35;1411.36;1411.36;1418.26;1412.49
2003-11-26;;;;1426.28;1420.11;1400.0;1422.01;1421.27
2003-11-28;;;;1426.76;1424.25;1416.21;1417.41;1425.42
2003-12-01;;;;1447.08;1447.08;1427.12;1434.1;1448.27
2003-12-02;;;;1447.84;1431.89;1431.32;1441.71;1433.07
2003-12-03;;;;1452.03;1419.77;1419.77;1440.37;1420.95
2003-12-04;;;;1434.28;1432.38;1411.13;1424.65;1433.57
2003-12-05;;;;1429.19;1406.91;1405.55;1415.78;1408.07
2003-12-08;;;;1419.11;1418.05;1399.41;1406.02;1419.22
2003-12-09;;;;1425.01;1383.66;1383.0;1423.75;1384.81
2003-12-10;;;;1394.69;1388.96;1372.87;1387.25;1390.11
2003-12-11;;;;1422.49;1416.96;1387.47;1388.88;1418.14
2003-12-12;;;;1419.7;1417.27;1404.4;1419.7;1418.44
2003-12-15;;;;1442.65;1396.82;1396.82;1442.05;1397.98
2003-12-16;;;;1407.38;1403.28;1384.52;1397.41;1404.45
2003-12-17;;;;1406.23;1400.0;1390.83;1400.78;1401.36
2003-12-18;;;;1432.64;1431.31;1404.08;1404.08;1432.7
2003-12-19;;;;1434.93;1426.17;1416.21;1434.93;1427.56
2003-12-22;;;;1433.71;1431.71;1419.82;1422.79;1433.1
2003-12-23;;;;1448.19;1448.17;1430.04;1431.64;1449.57
2003-12-24;;;;1447.57;1443.19;1439.71;1442.58;1444.6
2003-12-26;;;;1451.21;1443.86;1442.29;1444.41;1445.27
2003-12-29;;;;1470.37;1470.37;1447.62;1447.62;1471.81
2003-12-30;;;;1470.38;1470.01;1460.67;1467.74;1471.45
2003-12-31;;;;1474.24;1467.92;1459.06;1471.56;1469.35
2004-01-02;;;;1479.59;1463.57;1458.51;1474.16;1465.01
2004-01-05;;;;1496.58;1496.58;1474.19;1474.55;1498.05
2004-01-06;;;;1504.47;1501.26;1486.59;1492.41;1502.75
2004-01-07;;;;1514.45;1514.26;1491.2;1498.38;1515.77
2004-01-08;;;;1530.65;1530.65;1513.34;1524.06;1532.17
2004-01-09;;;;1541.84;1520.46;1512.86;1516.59;1521.98
2004-01-12;;;;1540.1;1539.77;1515.86;1524.54;1541.31
2004-01-13;;;;1541.83;1524.78;1513.21;1540.35;1526.3
2004-01-14;;;;1536.84;1534.08;1521.91;1531.93;1535.61
2004-01-15;;;;1545.65;1532.01;1515.06;1524.73;1533.53
2004-01-16;;;;1553.64;1553.62;1537.17;1545.32;1555.17
2004-01-20;;;;1559.47;1552.87;1541.34;1558.89;1554.42
2004-01-21;;;;1554.89;1546.6;1529.4;1545.53;1548.18
2004-01-22;;;;1556.06;1530.42;1530.42;1550.98;1531.99
2004-01-23;;;;1546.69;1531.21;1519.74;1535.41;1532.78
2004-01-26;;;;1553.66;1553.66;1522.95;1526.57;1555.25
2004-01-27;;;;1552.54;1519.23;1519.2;1548.64;1520.78
2004-01-28;;;;1530.06;1491.57;1488.61;1527.35;1493.1
2004-01-29;;;;1500.8;1496.4;1474.13;1499.84;1497.99
2004-01-30;;;;1505.12;1493.08;1487.78;1494.88;1494.66
2004-02-02;;;;1507.59;1487.84;1481.57;1497.78;1489.42
2004-02-03;;;;1497.07;1491.85;1482.7;1485.93;1493.43
2004-02-04;;;;1482.35;1462.61;1461.01;1473.53;1464.28
2004-02-05;;;;1475.41;1465.03;1461.12;1468.96;1466.7
2004-02-06;;;;1498.95;1498.95;1470.31;1472.02;1500.73
2004-02-09;;;;1503.04;1490.91;1490.7;1502.32;1492.68
2004-02-10;;;;1503.83;1500.29;1489.9;1490.69;1502.08
2004-02-11;;;;1514.49;1514.18;1491.21;1498.08;1516.03
2004-02-12;;;;1516.21;1501.34;1499.43;1508.19;1503.18
2004-02-13;;;;1510.83;1484.47;1478.54;1504.7;1486.33
2004-02-17;;;;1512.17;1506.57;1497.54;1498.7;1508.45
2004-02-18;;;;1515.44;1507.49;1501.7;1509.55;1509.37
2004-02-19;;;;1524.09;1484.8;1484.8;1522.39;1486.67
2004-02-20;;;;1493.45;1482.1;1470.92;1490.81;1483.99
2004-02-23;;;;1489.4;1463.75;1454.36;1488.28;1465.63
2004-02-24;;;;1474.04;1462.05;1452.49;1458.38;1463.93
2004-02-25;;;;1474.21;1470.22;1461.26;1465.83;1472.21
2004-02-26;;;;1480.88;1477.13;1461.36;1465.4;1479.14
2004-02-27;;;;1485.4;1470.38;1459.91;1479.56;1472.38
2004-03-01;;;;1490.18;1489.49;1467.57;1476.04;1491.51
2004-03-02;;;;1494.67;1473.22;1473.22;1487.7;1475.23
2004-03-03;;;;1473.28;1466.09;1456.87;1469.77;1468.08
2004-03-04;;;;1481.36;1481.36;1464.57;1466.7;1483.37
2004-03-05;;;;1494.29;1472.99;1463.32;1464.89;1474.99
2004-03-08;;;;1481.19;1441.12;1441.0;1476.85;1443.08
2004-03-09;;;;1446.46;1437.47;1429.36;1441.28;1439.43
2004-03-10;;;;1447.71;1417.5;1417.18;1438.53;1419.42
2004-03-11;;;;1429.1;1402.2;1402.2;1409.14;1404.12
2004-03-12;;;;1431.4;1431.4;1414.43;1415.9;1433.36
2004-03-15;;;;1424.65;1399.87;1399.87;1423.15;1401.78
2004-03-16;;;;1417.56;1407.07;1394.11;1412.1;1408.99
2004-03-17;;;;1432.23;1428.89;1418.3;1418.57;1430.85
2004-03-18;;;;1425.76;1417.77;1407.09;1423.86;1419.71
2004-03-19;;;;1425.92;1398.58;1398.58;1416.23;1400.49
2004-03-22;;;;1388.68;1381.39;1369.36;1386.76;1383.28
2004-03-23;;;;1393.77;1370.04;1368.67;1391.64;1371.92
2004-03-24;;;;1391.87;1381.86;1368.08;1374.74;1383.75
2004-03-25;;;;1425.86;1425.86;1393.96;1394.2;1427.82
2004-03-26;;;;1431.23;1415.39;1415.39;1420.41;1417.33
2004-03-29;;;;1445.82;1442.31;1429.48;1429.54;1444.29
2004-03-30;;;;1445.3;1445.25;1429.09;1435.59;1447.25
2004-03-31;;;;1447.95;1438.41;1432.87;1445.17;1440.39
2004-04-01;;;;1457.59;1453.22;1438.91;1438.91;1455.24
2004-04-02;;;;1490.3;1490.3;1469.57;1482.33;1492.37
2004-04-05;;;;1508.37;1508.37;1487.23;1488.45;1510.46
2004-04-06;;;;1498.34;1493.58;1485.7;1492.93;1495.67
2004-04-07;;;;1492.19;1481.96;1475.62;1489.1;1484.03
2004-04-08;;;;1503.37;1485.51;1478.44;1502.77;1487.59
2004-04-12;;;;1497.5;1495.93;1488.35;1489.59;1498.01
2004-04-13;;;;1502.52;1472.88;1469.88;1501.98;1474.94
2004-04-14;;;;1485.28;1475.66;1463.63;1464.32;1477.72
2004-04-15;;;;1481.77;1459.45;1449.4;1479.56;1461.49
2004-04-16;;;;1460.39;1449.06;1440.56;1458.51;1451.08
2004-04-19;;;;1473.53;1473.48;1448.03;1448.89;1475.54
2004-04-20;;;;1479.68;1436.9;1436.89;1473.98;1438.9
2004-04-21;;;;1452.92;1451.01;1434.16;1446.02;1453.08
2004-04-22;;;;1488.74;1485.5;1449.06;1450.38;1487.7
2004-04-23;;;;1497.17;1497.01;1484.36;1492.24;1499.22
2004-04-26;;;;1499.45;1480.53;1474.79;1496.67;1482.72
2004-04-27;;;;1495.62;1479.47;1476.42;1485.67;1481.66
2004-04-28;;;;1476.03;1453.03;1449.23;1475.88;1455.18
2004-04-29;;;;1461.13;1431.36;1420.66;1451.4;1433.53
2004-04-30;;;;1439.69;1401.36;1401.36;1435.16;1403.49
2004-05-03;;;;1428.49;1415.29;1404.06;1409.06;1417.44
2004-05-04;;;;1438.49;1422.11;1409.39;1417.12;1424.28
2004-05-05;;;;1435.46;1428.42;1416.73;1424.71;1430.75
2004-05-06;;;;1425.5;1415.6;1403.36;1416.59;1417.94
2004-05-07;;;;1432.71;1406.19;1406.19;1411.05;1408.52
2004-05-10;;;;1403.59;1397.1;1384.89;1395.21;1399.46
2004-05-11;;;;1422.51;1421.89;1406.36;1406.36;1424.31
2004-05-12;;;;1417.03;1414.83;1378.64;1412.5;1417.23
2004-05-13;;;;1425.69;1417.09;1405.6;1408.58;1419.5
2004-05-14;;;;1419.57;1399.85;1394.37;1415.44;1402.23
2004-05-17;;;;1391.77;1379.9;1372.46;1379.99;1382.29
2004-05-18;;;;1404.27;1397.47;1393.08;1395.23;1399.9
2004-05-19;;;;1427.51;1396.34;1396.34;1414.38;1398.76
2004-05-20;;;;1408.2;1396.87;1390.41;1400.37;1399.29
2004-05-21;;;;1414.11;1408.17;1397.7;1409.61;1410.61
2004-05-24;;;;1425.49;1413.97;1408.44;1418.77;1416.44
2004-05-25;;;;1450.06;1447.72;1406.2;1412.59;1450.25
2004-05-26;;;;1455.0;1453.87;1440.85;1443.13;1456.54
2004-05-27;;;;1467.63;1463.11;1450.67;1460.06;1465.82
2004-05-28;;;;1469.23;1466.22;1456.77;1464.83;1468.93
2004-06-01;;;;1469.27;1468.54;1453.39;1457.71;1471.26
2004-06-02;;;;1474.1;1464.22;1455.13;1472.54;1466.94
2004-06-03;;;;1462.41;1445.21;1445.21;1459.19;1447.9
2004-06-04;;;;1472.64;1455.04;1455.04;1463.46;1457.75
2004-06-07;;;;1491.45;1491.45;1464.01;1465.56;1494.22
2004-06-08;;;;1496.0;1495.97;1481.76;1483.59;1498.76
2004-06-09;;;;1490.88;1469.5;1469.04;1487.37;1472.23
2004-06-10;;;;1481.27;1481.27;1470.5;1475.71;1484.04
1983-03-30;;;;;136.34;;;
1983-03-31;;;;;135.81;;;
1983-04-01;;;;;135.81;;;
1983-04-04;;;;;134.23;;;
1983-04-05;;;;;133.89;;;
1983-04-06;;;;;131.69;;;
1983-04-07;;;;;131.64;;;
1983-04-08;;;;;132.3;;;
1983-04-11;;;;;134.01;;;
1983-04-12;;;;;134.66;;;
1983-04-13;;;;;136.32;;;
1983-04-14;;;;;137.59;;;
1983-04-15;;;;;138.99;;;
1983-04-18;;;;;139.77;;;
1983-04-19;;;;;139.24;;;
1983-04-20;;;;;141.55;;;
1983-04-21;;;;;142.54;;;
1983-04-22;;;;;142.84;;;
1983-04-25;;;;;140.82;;;
1983-04-26;;;;;141.97;;;
1983-04-27;;;;;141.85;;;
1983-04-28;;;;;142.99;;;
1983-04-29;;;;;144.57;;;
1983-05-02;;;;;142.71;;;
1983-05-03;;;;;141.86;;;
1983-05-04;;;;;144.11;;;
1983-05-05;;;;;146.64;;;
1983-05-06;;;;;148.89;;;
1983-05-09;;;;;149.65;;;
1983-05-10;;;;;150.3;;;
1983-05-11;;;;;148.64;;;
1983-05-12;;;;;147.89;;;
1983-05-13;;;;;148.69;;;
1983-05-16;;;;;146.27;;;
1983-05-17;;;;;147.11;;;
1983-05-18;;;;;149.01;;;
1983-05-19;;;;;148.31;;;
1983-05-20;;;;;148.95;;;
1983-05-23;;;;;149.34;;;
1983-05-24;;;;;151.26;;;
1983-05-25;;;;;151.91;;;
1983-05-26;;;;;153.64;;;
1983-05-27;;;;;154.06;;;
1983-05-30;;;;;154.06;;;
1983-05-31;;;;;151.41;;;
