S&PCOMP;DSRI;DY;IDV;MV;NE;NR;PE;PH;PI;PL;PO;RI;VO
1999-09-21;2829.207;1.27;;10758430.0;;1788.08;32.07;1335.53;1307.58;1301.97;1333.81;1793.09;
1999-09-22;2835.701;1.27;;10782550.0;;1792.11;31.89;1316.17;1310.51;1297.81;1308.26;1797.15;
1999-09-23;2770.685;1.27;;10534860.0;;1750.95;31.89;1315.25;1280.41;1277.3;1312.22;1755.88;
1999-09-24;2764.227;1.27;;10509830.0;;1746.78;31.89;1281.17;1277.36;1263.84;1279.52;1751.7;
1999-09-27;2777.245;1.27;;10558730.0;;1754.92;31.89;1295.03;1283.31;1277.36;1280.79;1759.86;
1999-09-28;2774.98;1.27;;10549580.0;;1753.71;31.89;1285.55;1282.2;1256.27;1282.38;1758.77;
1999-09-29;2745.191;1.31;;10446590.0;;1734.87;30.92;1288.83;1268.37;1268.16;1282.12;1739.92;
1999-09-30;2776.342;1.31;;10564680.0;;1754.49;30.92;1291.31;1282.71;1268.38;1269.33;1759.59;
1999-10-01;2776.718;1.31;;10574220.0;;1754.65;30.92;1283.17;1282.81;1265.78;1281.0;1759.76;
1999-10-04;2824.007;1.31;;10757000.0;;1784.49;30.92;1304.59;1304.6;1282.81;1283.16;1789.71;
1999-10-05;2817.114;1.31;;10730250.0;;1780.1;30.92;1316.41;1301.35;1286.44;1304.66;1785.32;
1999-10-06;2869.329;1.26;;10928500.0;;1813.2;32.31;1325.46;1325.4;1300.38;1301.76;1818.61;
1999-10-07;2852.669;1.26;;10864560.0;;1802.61;32.31;1328.05;1317.64;1314.13;1325.74;1808.0;
1999-10-08;2892.6;1.26;;11016070.0;;1827.75;32.31;1336.61;1336.02;1311.88;1317.5;1833.22;
1999-10-11;2890.971;1.26;;11011050.0;;1826.64;32.31;1344.27;1335.21;1324.41;1336.57;1832.11;
1999-10-12;2843.103;1.26;;10837980.0;;1796.31;32.31;1335.2;1313.04;1311.8;1335.2;1801.69;
1999-10-13;2783.729;1.29;;10613750.0;;1758.8;31.34;1313.05;1285.55;1282.8;1313.04;1764.1;
1999-10-14;2779.265;1.29;;10595340.0;;1755.89;31.34;1289.63;1283.42;1267.63;1286.28;1761.18;
1999-10-15;2701.407;1.29;;10298020.0;;1706.62;31.34;1283.42;1247.41;1245.44;1281.31;1711.77;
1999-10-18;2716.103;1.29;;10357190.0;;1715.83;31.34;1254.15;1254.13;1233.7;1246.92;1721.0;
1999-10-19;2731.793;1.29;;10416550.0;;1725.66;31.34;1279.31;1261.32;1254.13;1255.6;1730.87;
1999-10-20;2792.812;1.29;;10648740.0;;1764.2;31.43;1289.44;1289.43;1261.31;1264.62;1769.55;
1999-10-21;2780.36;1.29;;10600650.0;;1756.25;31.43;1289.42;1283.61;1265.61;1289.42;1761.58;
1999-10-22;2819.591;1.29;;10749660.0;;1780.94;31.43;1308.81;1301.65;1283.61;1285.32;1786.36;
1999-10-25;2802.343;1.29;;10682890.0;;1769.97;31.43;1301.83;1293.63;1286.07;1301.68;1775.35;
1999-10-26;2777.084;1.29;;10590900.0;;1753.93;31.43;1303.45;1281.91;1281.86;1296.3;1759.27;
1999-10-27;2809.279;1.29;;10719650.0;;1774.28;31.61;1299.39;1296.71;1280.48;1281.91;1779.72;
1999-10-28;2908.506;1.29;;11097670.0;;1837.08;31.61;1342.47;1342.44;1296.7;1298.06;1842.8;
1999-10-29;2953.033;1.29;;11267100.0;;1865.12;31.61;1373.17;1362.93;1342.44;1349.05;1870.94;
1999-11-01;2934.119;1.29;;11196480.0;;1853.08;31.61;1367.3;1354.12;1354.05;1363.17;1858.86;
1999-11-02;2920.428;1.29;;11145930.0;;1844.36;31.61;1369.32;1347.74;1346.41;1355.33;1850.13;
1999-11-03;2936.131;1.24;;11205350.0;;1854.4;33.03;1360.33;1354.93;1347.73;1347.86;1860.28;
1999-11-04;2952.997;1.24;;11271800.0;;1864.97;33.03;1369.41;1362.64;1354.92;1354.93;1870.88;
1999-11-05;2969.587;1.24;;11334280.0;;1875.37;33.03;1387.48;1370.23;1362.64;1363.55;1881.33;
1999-11-08;2984.422;1.24;;11402640.0;;1884.77;33.03;1380.78;1377.01;1365.87;1366.09;1890.81;
1999-11-09;2959.144;1.24;;11305510.0;;1868.97;33.03;1383.81;1365.28;1361.45;1377.01;1875.07;
1999-11-10;2977.01;1.22;;11373240.0;;1880.31;33.48;1379.18;1373.46;1359.98;1365.93;1886.51;
1999-11-11;2994.476;1.22;;11439430.0;;1891.26;33.48;1382.13;1381.46;1372.19;1375.0;1897.5;
1999-11-12;3026.279;1.22;;11560360.0;;1911.37;33.48;1396.12;1396.06;1368.54;1383.04;1917.72;
1999-11-15;3022.801;1.22;;11550590.0;;1909.11;33.48;1398.58;1394.39;1392.28;1395.92;1915.47;
1999-11-16;3078.599;1.22;;11765910.0;;1944.33;33.48;1420.36;1420.07;1394.39;1395.62;1950.83;
1999-11-17;3058.448;1.19;;11688300.0;;1931.69;34.39;1423.44;1410.71;1410.52;1420.07;1938.22;
1999-11-18;3089.45;1.19;;11804980.0;;1951.25;34.39;1425.31;1424.94;1410.7;1412.67;1957.87;
1999-11-19;3083.223;1.19;;11780580.0;;1947.22;34.39;1424.94;1422.0;1417.53;1424.46;1953.84;
1999-11-22;3081.065;1.19;;11771790.0;;1945.79;34.39;1425.0;1420.94;1412.4;1424.63;1952.41;
1999-11-23;3045.862;1.19;;11638280.0;;1923.53;34.39;1423.91;1404.64;1402.2;1421.99;1930.1;
1999-11-24;3072.975;1.18;;11744690.0;;1940.58;32.24;1419.67;1417.08;1399.17;1405.04;1947.21;
1999-11-25;3073.115;1.18;;11744690.0;;1940.58;32.24;;1417.08;;;1947.21;
1999-11-26;3072.256;1.18;;11740850.0;;1940.05;32.24;1425.25;1416.62;1416.14;1418.93;1946.72;
1999-11-29;3053.332;1.18;;11668010.0;;1928.22;32.24;1416.62;1407.83;1404.16;1415.78;1934.94;
1999-11-30;3012.426;1.18;;11504970.0;;1902.33;32.24;1410.59;1388.91;1386.95;1407.6;1908.97;
1999-12-01;3031.673;1.14;;11595690.0;;1914.68;31.8;1400.02;1397.72;1387.48;1388.91;1921.49;
1999-12-02;3056.344;1.14;;11696380.0;;1930.2;31.8;1409.05;1409.04;1397.72;1397.72;1937.07;
1999-12-03;3109.115;1.14;;11897780.0;;1963.44;31.8;1447.55;1433.3;1409.03;1413.25;1970.42;
1999-12-06;3087.625;1.14;;11814970.0;;1949.81;31.8;1433.42;1423.33;1418.25;1433.42;1956.76;
1999-12-07;3057.05;1.14;;11697440.0;;1930.44;31.8;1426.59;1409.17;1409.17;1424.91;1937.34;
1999-12-08;3045.697;1.18;;11743030.0;;1923.32;31.94;1415.66;1403.88;1403.8;1409.17;1930.24;
1999-12-09;3055.022;1.18;;11778380.0;;1929.14;31.94;1418.42;1408.11;1391.47;1404.78;1936.09;
1999-12-10;3074.519;1.18;;11853110.0;;1941.37;31.94;1421.58;1417.04;1405.56;1410.3;1948.37;
1999-12-13;3070.725;1.18;;11837860.0;;1939.13;31.94;1421.52;1415.22;1410.13;1417.04;1946.23;
1999-12-14;3044.724;1.18;;11737110.0;;1922.64;31.94;1418.36;1403.17;1401.59;1415.54;1929.68;
1999-12-15;3066.883;1.18;;11821940.0;;1936.59;32.15;1417.4;1413.32;1396.2;1402.81;1943.71;
1999-12-16;3078.874;1.18;;11867610.0;;1944.14;32.15;1421.88;1418.78;1408.36;1416.21;1951.31;
1999-12-17;3083.896;1.18;;11886430.0;;1947.24;32.15;1431.13;1421.03;1418.78;1424.43;1954.44;
1999-12-20;3077.661;1.18;;11886220.0;;1943.24;32.15;1429.2;1418.09;1410.97;1422.25;1950.44;
1999-12-21;3111.086;1.18;;12014730.0;;1964.27;32.15;1436.45;1433.43;1414.87;1418.49;1971.56;
1999-12-22;3117.075;1.17;;12037380.0;;1968.13;32.67;1440.22;1436.13;1429.17;1434.63;1975.5;
1999-12-23;3165.443;1.17;;12223580.0;;1998.58;32.67;1461.44;1458.34;1436.13;1437.31;2006.07;
1999-12-24;3165.443;1.17;;12223580.0;;1998.58;32.67;;1458.34;;;2006.07;
1999-12-27;3163.014;1.17;;12213110.0;;1996.88;32.67;1463.14;1457.1;1450.73;1460.73;2004.37;
1999-12-28;3164.377;1.17;;12217880.0;;1997.65;32.67;1462.67;1457.66;1452.73;1457.09;2005.14;
1999-12-29;3177.102;1.15;;12266430.0;;2005.79;33.29;1465.98;1463.46;1457.66;1458.74;2013.38;
1999-12-30;3179.447;1.15;;12274900.0;;2007.19;33.29;1473.13;1464.47;1462.59;1467.22;2014.81;
1999-12-31;3189.969;1.15;;12317750.0;;2013.76;33.29;1472.42;1469.25;1463.41;1465.94;2021.4;
2000-01-03;3159.647;1.15;;12192660.0;;1994.54;33.29;1478.0;1455.22;1438.36;1471.21;2002.11;
2000-01-04;3038.629;1.15;;11728700.0;;1918.1;33.29;1455.22;1399.42;1397.42;1449.0;1925.41;
2000-01-05;3044.606;1.2;;11751280.0;;1921.91;31.9;1413.27;1402.11;1377.68;1395.62;1929.28;
2000-01-06;3047.664;1.2;;11766850.0;;1924.01;31.9;1411.91;1403.45;1392.02;1398.87;1931.51;
2000-01-07;3130.361;1.2;;12085680.0;;1976.14;31.9;1441.47;1441.47;1400.53;1403.45;1983.83;
2000-01-10;3165.525;1.2;;12220870.0;;1998.28;31.9;1464.36;1457.6;1441.47;1441.47;2006.07;
2000-01-11;3124.332;1.2;;12061270.0;;1972.21;31.9;1458.85;1438.56;1434.42;1454.36;1979.92;
2000-01-12;3110.768;1.17;;12008320.0;;1963.65;32.58;1445.3;1432.25;1427.31;1438.56;1971.36;
2000-01-13;3148.749;1.17;;12154460.0;;1987.54;32.58;1454.59;1449.68;1432.25;1436.02;1995.35;
2000-01-14;3182.524;1.17;;12284640.0;;2008.75;32.58;1473.0;1465.15;1449.67;1449.68;2016.64;
2000-01-17;3182.667;1.17;;12284640.0;;2008.75;32.58;;1465.15;;;2016.64;
2000-01-18;3161.053;1.17;;12200720.0;;1995.04;32.58;1465.16;1455.14;1451.25;1465.15;2002.88;
2000-01-19;3162.859;1.17;;12207060.0;;1996.15;32.58;1462.23;1455.9;1448.66;1451.99;2004.02;
2000-01-20;3140.526;1.15;;12126770.0;;1981.99;33.12;1465.56;1445.57;1438.56;1455.9;1989.81;
2000-01-21;3131.533;1.15;;12091460.0;;1976.22;33.12;1452.75;1441.36;1439.53;1448.87;1984.01;
2000-01-24;3045.133;1.15;;11757280.0;;1921.62;33.12;1454.25;1401.53;1395.42;1444.36;1929.2;
2000-01-25;3063.74;1.15;;11828650.0;;1933.27;33.12;1414.26;1410.03;1388.49;1402.87;1940.9;
2000-01-26;3050.979;1.2;;11778760.0;;1925.17;31.94;1412.53;1404.09;1400.14;1407.12;1932.78;
2000-01-27;3039.101;1.2;;11734410.0;;1917.68;31.94;1418.95;1398.56;1380.53;1404.09;1925.31;
2000-01-28;2955.78;1.2;;11412200.0;;1865.14;31.94;1398.56;1360.16;1356.14;1397.73;1872.61;
2000-01-31;3030.45;1.2;;11739680.0;;1912.18;31.94;1394.48;1394.46;1350.14;1359.73;1919.84;
2000-02-01;3062.816;1.2;;11864460.0;;1932.5;31.94;1412.59;1409.28;1384.75;1395.05;1940.24;
2000-02-02;3062.606;1.19;;11863110.0;;1932.41;32.05;1420.53;1409.12;1403.2;1408.74;1940.21;
2000-02-03;3097.194;1.19;;11996490.0;;1954.27;32.05;1426.06;1424.97;1398.53;1413.53;1962.21;
2000-02-04;3096.033;1.19;;11991420.0;;1953.49;32.05;1436.01;1424.37;1420.53;1427.49;1961.44;
2000-02-07;3095.762;1.19;;11990390.0;;1953.34;32.05;1427.23;1424.24;1413.33;1426.02;1961.3;
2000-02-08;3134.098;1.19;;12137560.0;;1977.4;32.05;1442.02;1441.72;1424.23;1424.24;1985.49;
2000-02-09;3068.915;1.19;;11885130.0;;1936.52;32.11;1444.38;1411.7;1411.64;1444.38;1944.57;
2000-02-10;3080.204;1.19;;11928760.0;;1943.56;32.11;1422.02;1416.83;1406.38;1413.71;1951.65;
2000-02-11;3015.767;1.19;;11678600.0;;1902.94;32.11;1416.95;1387.12;1379.16;1415.16;1910.92;
2000-02-14;3022.025;1.19;;11702390.0;;1906.86;32.11;1394.55;1389.94;1380.62;1390.07;1914.88;
2000-02-15;3048.488;1.19;;11804350.0;;1923.49;32.11;1407.81;1402.05;1376.2;1389.78;1931.58;
2000-02-16;3017.368;1.21;;11683240.0;;1904.01;31.57;1404.72;1387.67;1385.58;1401.97;1912.12;
2000-02-17;3018.804;1.21;;11688410.0;;1904.83;31.57;1399.83;1388.26;1380.06;1387.67;1912.96;
2000-02-18;2927.228;1.21;;11333400.0;;1846.97;31.57;1388.26;1346.09;1345.29;1388.26;1854.85;
2000-02-21;2927.364;1.21;;11333400.0;;1846.97;31.57;;1346.09;;;1854.85;
2000-02-22;2940.723;1.21;;11384580.0;;1855.34;31.57;1358.11;1352.17;1331.97;1347.02;1863.26;
2000-02-23;2959.394;1.24;;11456340.0;;1867.14;30.95;1370.12;1360.69;1342.42;1352.84;1875.16;
2000-02-24;2943.726;1.24;;11422930.0;;1857.21;30.95;1364.48;1353.43;1329.91;1361.79;1865.2;
2000-02-25;2900.228;1.24;;11253570.0;;1829.77;30.95;1362.13;1333.36;1329.13;1353.6;1837.7;
2000-02-28;2932.321;1.24;;11377680.0;;1850.09;30.95;1360.82;1348.05;1325.02;1331.57;1858.17;
2000-02-29;2972.427;1.24;;11532090.0;;1875.31;30.95;1369.52;1366.42;1348.05;1348.05;1883.5;
2000-03-01;3000.342;1.22;;11639850.0;;1893.12;31.37;1383.0;1379.19;1366.42;1366.83;1901.51;
2000-03-02;3006.086;1.22;;11661490.0;;1896.67;31.37;1386.91;1381.76;1370.31;1380.65;1905.09;
2000-03-03;3065.853;1.22;;11895330.0;;1934.3;31.37;1410.88;1409.17;1381.77;1386.77;1942.89;
2000-03-06;3027.072;1.22;;11744310.0;;1909.9;31.37;1409.81;1391.28;1384.78;1409.4;1918.44;
2000-03-07;2949.631;1.22;;11443230.0;;1860.98;31.37;1399.56;1355.62;1349.59;1397.25;1869.33;
2000-03-08;2973.869;1.23;;11536820.0;;1876.34;28.32;1373.59;1366.7;1346.5;1359.92;1884.81;
2000-03-09;3050.144;1.23;;11832120.0;;1924.4;28.32;1401.81;1401.69;1357.84;1366.7;1933.11;
2000-03-10;3035.887;1.23;;11776280.0;;1915.32;28.32;1413.38;1395.07;1392.07;1401.69;1923.98;
2000-03-13;3011.113;1.23;;11679640.0;;1899.76;28.32;1398.45;1383.62;1365.31;1395.03;1908.42;
2000-03-14;2958.0;1.23;;11474030.0;;1866.17;28.32;1395.33;1359.15;1359.14;1388.91;1874.69;
2000-03-15;3029.96;1.21;;11752630.0;;1911.54;28.85;1397.99;1392.15;1356.99;1359.39;1920.28;
2000-03-16;3174.451;1.21;;12312770.0;;2002.79;28.85;1458.47;1458.47;1392.16;1394.9;2012.03;
2000-03-17;3187.656;1.21;;12363430.0;;2011.03;28.85;1476.64;1464.47;1453.2;1458.47;2020.31;
2000-03-20;3170.73;1.21;;12328000.0;;2000.29;28.85;1470.23;1456.63;1448.42;1467.96;2009.53;
2000-03-21;3251.966;1.21;;12643190.0;;2051.43;28.85;1493.92;1493.87;1446.03;1456.63;2060.9;
2000-03-22;3266.834;1.12;;12700520.0;;2060.74;31.09;1505.05;1500.64;1487.41;1494.47;2070.27;
2000-03-23;3325.109;1.12;;12930010.0;;2097.42;31.09;1532.13;1527.35;1493.77;1501.03;2107.13;
2000-03-24;3325.49;1.12;;12930970.0;;2097.58;31.09;1553.11;1527.46;1516.84;1527.35;2107.28;
2000-03-27;3317.809;1.12;;12900450.0;;2092.63;31.09;1534.66;1523.86;1518.63;1528.7;2102.31;
2000-03-28;3282.842;1.12;;12763960.0;;2070.5;31.09;1527.2;1507.73;1507.2;1521.06;2080.08;
2000-03-29;3284.683;1.11;;12770280.0;;2071.78;31.26;1521.36;1508.52;1497.31;1509.07;2081.45;
2000-03-30;3239.98;1.11;;12595770.0;;2043.51;31.26;1517.42;1487.92;1474.63;1508.52;2053.05;
2000-03-31;3263.323;1.11;;12686010.0;;2058.15;31.26;1519.77;1498.58;1484.53;1494.06;2067.76;
2000-04-03;3279.557;1.11;;12819700.0;;2068.31;31.26;1507.08;1505.97;1487.09;1498.57;2077.97;
2000-04-04;3255.231;1.11;;12722330.0;;2052.92;31.26;1526.22;1494.73;1417.22;1509.47;2062.53;
2000-04-05;3239.342;1.11;;12659670.0;;2042.91;30.82;1506.55;1487.37;1478.06;1491.46;2052.52;
2000-04-06;3269.904;1.11;;12778490.0;;2062.35;30.82;1511.77;1501.34;1487.38;1487.38;2072.15;
2000-04-07;3302.714;1.11;;12906240.0;;2082.97;30.82;1518.48;1516.35;1501.34;1503.84;2092.87;
2000-04-10;3276.955;1.11;;12805000.0;;2066.64;30.82;1527.11;1504.46;1503.02;1516.85;2076.46;
2000-04-11;3268.688;1.11;;12772130.0;;2061.39;30.82;1512.8;1500.59;1486.88;1499.18;2071.22;
2000-04-12;3196.026;1.13;;12487640.0;;2015.58;30.4;1510.59;1467.17;1466.16;1500.67;2025.23;
2000-04-13;3138.095;1.13;;12260570.0;;1978.96;30.4;1477.36;1440.51;1440.34;1471.67;1988.43;
2000-04-14;2955.335;1.13;;11546050.0;;1863.63;30.4;1440.52;1356.56;1339.41;1436.67;1872.55;
2000-04-17;3053.23;1.13;;11928020.0;;1925.28;30.4;1401.48;1401.44;1346.67;1356.56;1934.5;
2000-04-18;3140.887;1.13;;12261730.0;;1980.53;30.4;1441.61;1441.61;1397.61;1402.48;1990.04;
2000-04-19;3110.217;1.16;;12141440.0;;1961.14;29.63;1447.69;1427.47;1425.27;1442.16;1970.58;
2000-04-20;3125.744;1.16;;12201600.0;;1970.87;29.63;1435.42;1434.54;1421.98;1427.77;1980.36;
2000-04-21;3125.883;1.16;;12201600.0;;1970.87;29.63;;1434.54;;;1980.36;
2000-04-24;3115.842;1.16;;12161760.0;;1964.45;29.63;1434.55;1429.86;1407.16;1434.54;1973.91;
2000-04-25;3219.664;1.16;;12566440.0;;2029.82;29.63;1477.67;1477.44;1429.86;1438.42;2039.6;
2000-04-26;3183.949;1.14;;12426580.0;;2007.33;30.33;1482.81;1460.99;1457.27;1477.4;2017.04;
2000-04-27;3192.67;1.14;;12460000.0;;2012.88;30.33;1469.14;1464.92;1434.84;1452.83;2022.68;
2000-04-28;3165.566;1.14;;12353750.0;;1995.79;30.33;1473.42;1452.43;1448.48;1468.01;2005.55;
2000-05-01;3200.203;1.14;;12488290.0;;2017.53;30.33;1481.42;1468.25;1452.42;1456.75;2027.4;
2000-05-02;3152.458;1.14;;12301500.0;;1987.37;30.33;1468.25;1446.29;1445.14;1467.57;1997.09;
2000-05-03;3084.618;1.17;;12036220.0;;1944.65;29.38;1446.3;1415.1;1398.36;1444.21;1954.23;
2000-05-04;3072.699;1.17;;11989190.0;;1937.1;29.38;1420.52;1409.57;1404.98;1415.54;1946.65;
2000-05-05;3123.113;1.17;;12216990.0;;1968.8;29.38;1435.88;1432.63;1405.16;1408.32;1978.52;
2000-05-08;3104.825;1.17;;12144820.0;;1957.3;29.38;1432.63;1424.17;1416.92;1432.63;1967.01;
2000-05-09;3078.734;1.17;;12042190.0;;1940.84;29.38;1429.81;1412.14;1401.86;1426.51;1950.5;
2000-05-10;3015.443;1.2;;11810660.0;;1901.19;28.71;1412.14;1383.05;1375.2;1410.53;1910.79;
2000-05-11;3069.581;1.2;;12022110.0;;1935.49;28.71;1410.25;1407.81;1383.05;1386.88;1945.38;
2000-05-12;3098.376;1.2;;12134380.0;;1953.59;28.71;1430.2;1420.96;1407.81;1408.28;1963.59;
2000-05-15;3167.003;1.2;;12402560.0;;1996.8;28.71;1452.38;1452.36;1417.05;1421.0;2007.03;
2000-05-16;3196.963;1.2;;12520200.0;;2015.62;28.71;1470.41;1466.04;1450.77;1456.11;2025.96;
2000-05-17;3157.338;1.14;;12364410.0;;1990.67;30.06;1466.05;1447.8;1441.63;1466.04;2000.94;
2000-05-18;3134.373;1.14;;12273190.0;;1976.18;30.06;1457.95;1437.21;1436.66;1448.25;1986.4;
2000-05-19;3068.535;1.14;;12014720.0;;1934.62;30.06;1437.2;1406.95;1401.77;1433.74;1944.65;
2000-05-22;3055.072;1.14;;11961550.0;;1926.06;30.06;1410.31;1400.72;1368.63;1406.95;1936.04;
2000-05-23;2996.621;1.14;;11725650.0;;1889.14;30.06;1403.77;1373.86;1373.42;1400.72;1898.94;
2000-05-24;3051.698;1.18;;11940590.0;;1923.84;29.04;1401.41;1399.05;1361.2;1372.84;1933.85;
2000-05-25;3013.594;1.18;;11791530.0;;1899.77;29.04;1411.89;1381.52;1373.98;1399.05;1909.67;
2000-05-26;3006.095;1.18;;11761630.0;;1895.06;29.04;1391.42;1378.02;1369.75;1381.52;1904.98;
2000-05-29;3006.232;1.18;;11761630.0;;1895.06;29.04;;1378.02;;;1904.98;
2000-05-30;3103.316;1.18;;12140800.0;;1956.29;29.04;1422.45;1422.45;1377.8;1382.65;1966.59;
2000-05-31;3099.398;1.17;;12125070.0;;1954.01;27.87;1434.56;1420.6;1415.39;1420.93;1964.4;
2000-06-01;3161.107;1.17;;12371430.0;;1992.84;27.87;1448.81;1448.81;1420.59;1425.53;2003.45;
2000-06-02;3223.333;1.17;;12614410.0;;2031.97;27.87;1483.42;1477.26;1448.81;1460.23;2042.79;
2000-06-05;3202.452;1.17;;12537430.0;;2018.74;27.87;1477.28;1467.63;1464.68;1474.06;2029.5;
2000-06-06;3181.232;1.17;;12453820.0;;2005.29;27.87;1471.36;1457.84;1454.74;1467.26;2015.98;
2000-06-07;3210.873;1.12;;12569360.0;;2024.05;28.86;1474.64;1471.36;1455.06;1458.83;2034.91;
2000-06-08;3189.865;1.12;;12490900.0;;2010.75;28.86;1475.65;1461.67;1456.49;1471.28;2021.56;
2000-06-09;3179.701;1.12;;12450540.0;;2004.26;28.86;1472.67;1456.95;1454.96;1465.22;2015.03;
2000-06-12;3155.939;1.12;;12356960.0;;1989.22;28.86;1462.95;1446.0;1446.0;1460.83;1999.92;
2000-06-13;3207.236;1.12;;12561910.0;;2021.63;28.86;1470.42;1469.44;1442.38;1445.74;2032.58;
2000-06-14;3209.774;1.12;;12571350.0;;2023.21;28.85;1483.62;1470.54;1467.71;1471.23;2034.19;
2000-06-15;3227.79;1.12;;12641390.0;;2034.48;28.85;1482.04;1478.73;1464.62;1471.64;2045.52;
2000-06-16;3196.779;1.12;;12510590.0;;2015.0;28.85;1480.77;1464.46;1460.42;1478.73;2026.0;
2000-06-19;3243.938;1.12;;12738070.0;;2044.66;28.85;1488.93;1486.0;1459.05;1463.9;2055.84;
2000-06-20;3222.138;1.12;;12651900.0;;2030.84;28.85;1487.32;1475.95;1470.18;1486.71;2041.94;
2000-06-21;3229.218;1.11;;12693370.0;;2035.22;29.01;1482.19;1479.13;1468.0;1479.13;2046.35;
2000-06-22;3170.516;1.11;;12462060.0;;1998.19;29.01;1478.19;1452.18;1448.03;1478.19;2009.13;
2000-06-23;3147.289;1.11;;12370300.0;;1983.46;29.01;1459.94;1441.48;1438.31;1452.78;1994.33;
2000-06-26;3177.621;1.11;;12490500.0;;2002.49;29.01;1459.66;1455.31;1443.65;1443.65;2013.46;
2000-06-27;3167.362;1.11;;12449690.0;;1995.94;29.01;1463.44;1450.55;1450.55;1455.31;2006.88;
2000-06-28;3176.824;1.13;;12486270.0;;2002.02;30.35;1467.6;1454.82;1451.51;1451.96;2013.08;
2000-06-29;3149.818;1.13;;12388120.0;;1984.94;30.35;1455.14;1442.39;1434.63;1451.71;1995.89;
2000-06-30;3176.62;1.13;;12492950.0;;2001.77;30.35;1454.68;1454.6;1438.71;1441.33;2012.83;
2000-07-03;3209.385;1.13;;12668690.0;;2022.38;30.35;1469.57;1469.54;1450.85;1454.27;2033.58;
2000-07-04;3209.385;1.13;;12668690.0;;2022.38;30.35;;1469.54;;;2033.58;
2000-07-05;3158.753;1.13;;12467720.0;;1990.57;28.39;1468.63;1446.23;1442.45;1465.27;2001.71;
2000-07-06;3181.693;1.13;;12601780.0;;2005.12;28.39;1461.65;1456.67;1439.56;1446.61;2016.41;
2000-07-07;3230.389;1.13;;12795260.0;;2035.72;28.39;1484.12;1478.9;1457.48;1457.48;2047.19;
2000-07-10;3223.364;1.13;;12767240.0;;2031.2;28.39;1486.56;1475.62;1474.76;1475.67;2042.64;
2000-07-11;3234.995;1.13;;12812800.0;;2038.49;28.39;1488.77;1480.88;1470.48;1474.24;2049.99;
2000-07-12;3261.432;1.08;;12916920.0;;2055.15;29.31;1497.69;1492.92;1485.26;1485.26;2066.79;
2000-07-13;3267.946;1.08;;12941880.0;;2059.19;29.31;1501.39;1495.84;1489.65;1492.92;2070.86;
2000-07-14;3298.975;1.08;;13064200.0;;2078.66;29.31;1509.99;1509.98;1494.56;1499.39;2090.44;
2000-07-17;3300.226;1.08;;13073980.0;;2079.36;29.31;1517.32;1510.49;1505.26;1509.92;2091.14;
2000-07-18;3263.765;1.08;;12928980.0;;2056.31;29.31;1507.64;1493.74;1491.35;1507.64;2067.97;
2000-07-19;3238.162;1.09;;12827030.0;;2040.16;29.09;1495.63;1481.96;1479.92;1493.74;2051.76;
2000-07-20;3268.037;1.09;;12944820.0;;2058.9;29.09;1501.92;1495.57;1483.9;1483.9;2070.61;
2000-07-21;3234.565;1.09;;12811740.0;;2037.73;29.09;1495.57;1480.19;1477.91;1495.57;2049.31;
2000-07-24;3199.954;1.09;;12674110.0;;2015.92;29.09;1485.88;1464.29;1463.8;1480.82;2027.41;
2000-07-25;3222.336;1.09;;12762240.0;;2029.94;29.09;1476.23;1474.47;1464.28;1464.28;2041.51;
2000-07-26;3174.282;1.11;;12571320.0;;1999.6;28.51;1472.08;1452.42;1452.42;1472.08;2011.01;
2000-07-27;3168.298;1.11;;12672450.0;;1995.85;28.51;1464.91;1449.62;1445.33;1449.06;2007.29;
2000-07-28;3103.452;1.11;;12410010.0;;1954.97;28.51;1456.68;1419.89;1413.89;1449.62;1966.2;
2000-07-31;3127.497;1.11;;12506020.0;;1970.04;28.51;1437.65;1430.83;1418.71;1419.9;1981.36;
2000-08-01;3143.522;1.11;;12569570.0;;1980.05;28.51;1443.54;1438.1;1428.96;1430.83;1991.43;
2000-08-02;3144.968;1.11;;12581440.0;;1980.98;28.24;1451.59;1438.7;1433.49;1438.31;1992.41;
2000-08-03;3175.401;1.11;;12696970.0;;2000.2;28.24;1454.19;1452.56;1425.43;1434.53;2011.8;
2000-08-04;3198.207;1.11;;12787610.0;;2014.65;28.24;1462.93;1462.93;1451.31;1455.99;2026.4;
2000-08-07;3234.176;1.11;;12930890.0;;2037.25;28.24;1480.8;1479.32;1460.72;1464.28;2049.14;
2000-08-08;3241.922;1.11;;12961660.0;;2042.15;28.24;1484.4;1482.8;1472.53;1478.44;2054.11;
2000-08-09;3220.348;1.1;;12874840.0;;2028.6;28.91;1490.37;1472.87;1471.32;1488.48;2040.55;
2000-08-10;3192.89;1.1;;12764480.0;;2011.41;28.91;1475.19;1460.25;1459.85;1472.64;2023.33;
2000-08-11;3218.368;1.1;;12865820.0;;2027.45;28.91;1475.72;1471.84;1453.06;1458.65;2039.51;
2000-08-14;3261.626;1.1;;13038160.0;;2054.67;28.91;1491.64;1491.56;1468.56;1471.84;2066.9;
2000-08-15;3246.172;1.1;;12975870.0;;2044.85;28.91;1493.12;1484.43;1482.74;1490.69;2057.03;
2000-08-16;3236.292;1.09;;12937510.0;;2038.71;29.05;1496.09;1479.85;1475.74;1486.32;2050.93;
